Czas_s,Pozycja_X_m,Pozycja_Y_m,Kat_Alpha_rad,Kat_Beta_rad,Sterowanie_Ux,Sterowanie_Uy
0,0.12,0.12,0.0349065850398866,-0.0349065850398866,-0.974546899376265,0.437890584776318
0.01,0.1205,0.1195,0.0349065850398866,-0.0349065850398866,-0.928603281394187,0.422308360216139
0.02,0.121024459542803,0.118975540457197,0.034809130349949,-0.034862795981409,-0.883802712022514,0.406983501768408
0.03,0.121573378628409,0.118426621371591,0.0346188153318719,-0.0347767760869097,-0.840129212808302,0.391915479302237
0.04,0.122146688968924,0.117853273426801,0.0343401200425926,-0.0346500578422336,-0.797566847052483,0.37710368545228
0.05,0.122744257207897,0.117255556898196,0.0339774118320325,-0.0344841480496273,-0.756099722981561,0.362547437299127
0.06,0.123365888059557,0.11663356057906,0.0335349469367671,-0.0342805278884758,-0.7157119968656,0.348245978046296
0.07,0.124011327369079,0.115987400724755,0.0330168720692036,-0.0340406529835943,-0.676387876082153,0.334198478693301
0.08,0.124680265094991,0.115317220014836,0.0324272260019535,-0.0337659534809082,-0.638111622125836,0.320404039704244
0.09,0.125372338214831,0.114623186533077,0.0317699411470952,-0.0334578341303528,-0.600867553563224,0.306861692671419
0.1,0.126087133555177,0.113905492765343,0.0310488451300243,-0.033117674375827,-0.564640048932821,0.293570401973397
0.11,0.12682419054714,0.113164354615265,0.0302676623575971,-0.032746828452034,-0.529413549589835,0.280529066427108
0.12,0.127583003908441,0.112400010437642,0.0294300155802766,-0.0323466254880437,-0.495172562495542,0.267736520933398
0.13,0.128363026253152,0.111612720089511,0.0285394274479971,-0.0319183696174107,-0.461901662951028,0.255191538115594
0.14,0.129163670630208,0.110802763998806,0.0275993220594681,-0.0314633400946843,-0.429585497275129,0.242892829950588
0.15,0.129984312991783,0.109970442250533,0.026613026504644,-0.0309827914181464,-0.398208785426405,0.230839049391986
0.16,0.130824294592602,0.10911607369038,0.0255837724000923,-0.0304779534586134,-0.367756323569008,0.21902879198485
0.17,0.131682924321278,0.108239995045668,0.024514697416998,-0.0299500315941412,-0.338212986582337,0.207460597471599
0.18,0.132559480964757,0.107342560063569,0.0234088468015468,-0.0294002068504705,-0.309563730514377,0.196132951388629
0.19,0.133453215406927,0.106424138666474,0.0222691748874374,-0.0288296360470527,-0.28179359497864,0.185044286653223
0.2,0.134363352762462,0.105485116124436,0.0210985466002765,-0.028239451948496,-0.25488770549468,0.174192985140342
0.21,0.135289094446972,0.104525892244568,0.0198997389536178,-0.027630763421274,-0.228831275772132,0.163577379248886
0.22,0.136229620184493,0.103546880577299,0.0186754425364096,-0.027004655595538,-0.203609609938264,0.153195753457034
0.23,0.137184089953381,0.102548507639376,0.0174282629916242,-0.026362190031877,-0.179208104709076,0.143046345866272
0.24,0.138151645871645,0.101531212153496,0.016160722485845,-0.0257044048928704,-0.155612251503946,0.133127349733751
0.25,0.139131414022764,0.100495444304457,0.0148752611695949,-0.0250323151192771,-0.132807638503906,0.123436914992593
0.26,0.140122506222995,0.0994416650117051,0.0135742386281943,-0.0243469126107105,-0.110779952653597,0.113973149759798
0.27,0.141124021731232,0.0983703452181441,0.0122599353229434,-0.0236491664106446,-0.0895149816070095,0.104734121831423
0.28,0.142135048902393,0.0972819651951037,0.0109345540224271,-0.0229400228956027,-0.0689986156171182,0.0957178601646783
0.29,0.143154666785377,0.0961770138633142,0.00960022122375013,-0.0222204059683777,-0.0492168493695365,0.0869223563466366
0.3,0.144181946666573,0.0950559881297671,0.00825898856351143,-0.0214912172551362,-0.0301557837603523,0.0783455660492381
0.31,0.145215953559925,0.0939193922403236,0.00691283421833578,-0.02075333630626,-0.0118016276183035,0.0699854104702897
0.32,0.14625574764455,0.0927677371479321,0.0055636642947841,-0.0200076208007789,0.00585930062851192,0.0618397777601702
0.33,0.147300385650867,0.0916015398963145,0.00421331420847058,-0.0192549067542508,0.0228405713411868,0.0539065244339598
0.34,0.148348922196236,0.0904213230189786,0.00286355005221991,-0.0184960087299467,0.0391556421135961,0.0461834767687262
0.35,0.14940041107106,0.08922761395341,0.00151606995310337,-0.0177317200531992,0.0548178562707831,0.0386684321857057
0.36,0.150453906476315,0.0880209444702955,0.00017250541819818,-0.0169628130287748,0.0698404414218824,0.0313591606171315
0.37,0.151508464213443,0.0868018501176295,-0.00116557733107993,-0.0161900391611318,0.0842365080673074,0.02425340585747
0.38,0.152563142827583,0.0855708696795484,-0.00249667603621585,-0.0154141293774271,0.0980190482599066,0.017348886898835
0.39,0.153617004705035,0.0843285446497408,-0.00381935109054504,-0.0146357942531367,0.111200934319783,0.0106432992503624
0.4,0.154669117125922,0.0830754187192765,-0.00513222424004824,-0.0138557242401564,0.123794917602447,0.00413431624133614
0.41,0.155718553272938,0.0818120372786963,-0.00643397729611946,-0.0130745898972511,0.135813627319978,-0.00218040969213551
0.42,0.156764393197111,0.0805389469342021,-0.00772335086043043,-0.0122930421227216,0.147269569414811,-0.00830324573707963
0.43,0.157805724741479,0.0792566950377871,-0.00899914306200941,-0.0115117123891613,0.158175125485818,-0.0142365774504364
0.44,0.158841644423566,0.0779658292311418,-0.0102602083066469,-0.0107312129801748,0.16854255176626,-0.0199828075228222
0.45,0.159871258277549,0.0766668970031723,-0.0115054560387358,-0.00995213722893326,0.178383978153238,-0.0255443545594418
0.46,0.160893682656998,0.0753604452609647,-0.0127338495156481,-0.00917505975844403,0.187711407288226,-0.0309236518782964
0.47,0.161908044999037,0.0740470199140273,-0.0139444045947451,-0.00840053672341074,0.196536713688247,-0.0361231463258315
0.48,0.162913484550808,0.0727271654716448,-0.0151361885331132,-0.00762910605356529,0.204871642927272,-0.0411452971101568
0.49,0.163909153059074,0.0714014246531727,-0.0163083188001125,-0.00686128769835241,0.212727810867379,-0.0459925746519583
0.5,0.164894215423803,0.0700703380111015,-0.0174599619028191,-0.00609758387285056,0.220116702939211,-0.0506674594532203
0.51,0.165867850316574,0.0687344435667217,-0.018590332224439,-0.00533847930481389,0.227049673471262,-0.0551724409838579
0.52,0.16682925076461,0.0673942764582139,-0.0196986908757649,-0.00458444148272255,0.233537945067491,-0.0595100165863596
0.53,0.167777624701281,0.0660503686009932,-0.0207843445597437,-0.0038359209047296,0.239592608032793,-0.0636826903985243
0.54,0.168712195483846,0.0647032483601336,-0.0218466444492158,-0.00309335132839528,0.245224619845776,-0.0676929722943722
0.55,0.169632202379258,0.0633534402346971,-0.0228849850778846,-0.00235715002110082,0.250444804678374,-0.0715433768432996
0.56,0.17053690101881,0.0620014645537941,-0.0238988032445688,-0.00162771801103579,0.255263852961722,-0.0752364222875393
0.57,0.171425563822389,0.0606478371841977,-0.0248875769307851,-0.00090544033865509,0.259692320997783,-0.0787746295379773
0.58,0.172297480393123,0.0592930692493379,-0.0258508242317053,-0.000190686308503145,0.263740630616167,-0.0821605211883743
0.59,0.173151957883165,0.0579376668594979,-0.0267881023005257,0.000516190258695002,0.267419068875587,-0.0853966205480265
0.6,0.173988321331371,0.0565821308530375,-0.0276990063062845,0.00121485077377431,0.270737787809381,-0.0884854506928938
0.61,0.174805913973607,0.0552269565484655,-0.0285831684051558,0.00190497162679882,0.273706804214537,-0.0914295335352189
0.62,0.175604097526425,0.0538726335071856,-0.0294402567252461,0.00258624393475403,0.276335999483625,-0.0942313889116485
0.63,0.17638225244481,0.0525196453067386,-0.0302699743649149,0.00325837328935573,0.27863511947906,-0.0968935336898623
0.64,0.177139778154732,0.051168469324363,-0.0310720584046354,0.00392107950506626,0.280613774449084,-0.0994184808937098
0.65,0.177876093261189,0.0498195765306994,-0.031846278932408,0.00457409636740781,0.282281438984884,-0.101808738846844
0.66,0.178590635732435,0.0484734312934604,-0.0325924380827356,0.00521717138165998,0.283647452018212,-0.104066810334837
0.67,0.179282863061087,0.0471304911908903,-0.0333103690891648,0.00585006552202747,0.284721016858909,-0.106195191785752
0.68,0.179952252402767,0.0457912068348384,-0.0339999353503922,0.00647255298136147,0.285511201271707,-0.108196372469144
